"Step","offset 100 (3) - loss","offset 100 (3) - loss__MIN","offset 100 (3) - loss__MAX","offset 100 (2) - loss","offset 100 (2) - loss__MIN","offset 100 (2) - loss__MAX","offset 100 (1) - loss","offset 100 (1) - loss__MIN","offset 100 (1) - loss__MAX","offset 100 (5) - loss","offset 100 (5) - loss__MIN","offset 100 (5) - loss__MAX","offset 100 (4) - loss","offset 100 (4) - loss__MIN","offset 100 (4) - loss__MAX"
"39700","1.0450679063796997","1.0450679063796997","1.0450679063796997","7.301565005946031e-7","7.301565005946031e-7","7.301565005946031e-7","9.611241011953098e-7","9.611241011953098e-7","9.611241011953098e-7","0.000004231914317642804","0.000004231914317642804","0.000004231914317642804","5.553895473480225","5.553895473480225","5.553895473480225"
"39800","0.00003048940016014967","0.00003048940016014967","0.00003048940016014967","6.407497608051926e-7","6.407497608051926e-7","6.407497608051926e-7","0.0000013709052382182563","0.0000013709052382182563","0.0000013709052382182563","0.000006303162990661804","0.000006303162990661804","0.000006303162990661804","5.51441764831543","5.51441764831543","5.51441764831543"
"39900","0.00005099797635921277","0.00005099797635921277","0.00005099797635921277","4.3213358935645374e-7","4.3213358935645374e-7","4.3213358935645374e-7","0.000001534816192361177","0.000001534816192361177","0.000001534816192361177","0.0000043734735299949534","0.0000043734735299949534","0.0000043734735299949534","5.535652160644531","5.535652160644531","5.535652160644531"
"40000","0.000014647534953837749","0.000014647534953837749","0.000014647534953837749","7.30156557438022e-7","7.30156557438022e-7","7.30156557438022e-7","0.000003792275037994841","0.000003792275037994841","0.000003792275037994841","0.000006303162535914453","0.000006303162535914453","0.000006303162535914453","5.524324893951416","5.524324893951416","5.524324893951416"
"40100","0.000013135108019923791","0.000013135108019923791","0.000013135108019923791","5.140898338140687e-7","5.140898338140687e-7","5.140898338140687e-7","8.866181815392338e-7","8.866181815392338e-7","8.866181815392338e-7","0.001240138546563685","0.001240138546563685","0.001240138546563685","5.502947807312012","5.502947807312012","5.502947807312012"
"40200","0.0000037029237773822388","0.0000037029237773822388","0.0000037029237773822388","6.183979621710023e-7","6.183979621710023e-7","6.183979621710023e-7","0.0000012963996596226934","0.0000012963996596226934","0.0000012963996596226934","0.13152173161506653","0.13152173161506653","0.13152173161506653","5.490718364715576","5.490718364715576","5.490718364715576"
"40300","0.000013172372746339533","0.000013172372746339533","0.000013172372746339533","3.8743010577491077e-7","3.8743010577491077e-7","3.8743010577491077e-7","0.0000010952342108794255","0.0000010952342108794255","0.0000010952342108794255","0.00002276770828757435","0.00002276770828757435","0.00002276770828757435","5.509207248687744","5.509207248687744","5.509207248687744"
"40400","0.0000030323742521431996","0.0000030323742521431996","0.0000030323742521431996","5.066393669039826e-7","5.066393669039826e-7","5.066393669039826e-7","0.0000011920917586394353","0.0000011920917586394353","0.0000011920917586394353","0.000017851141819846816","0.000017851141819846816","0.000017851141819846816","5.530615329742432","5.530615329742432","5.530615329742432"
"40500","0.000009342887096863706","0.000009342887096863706","0.000009342887096863706","3.7997952517798694e-7","3.7997952517798694e-7","3.7997952517798694e-7","0.0000011324874549245578","0.0000011324874549245578","0.0000011324874549245578","0.000039112761442083865","0.000039112761442083865","0.000039112761442083865","5.523179054260254","5.523179054260254","5.523179054260254"
"40600","0.000004447967512533069","0.000004447967512533069","0.000004447967512533069","1.1407256126403809","1.1407256126403809","1.1407256126403809","0.0000013336523352336371","0.0000013336523352336371","0.0000013336523352336371","0.000014535672562487889","0.000014535672562487889","0.000014535672562487889","5.5282883644104","5.5282883644104","5.5282883644104"
"40700","0.000005267511824058602","0.000005267511824058602","0.000005267511824058602","3.0842158794403076","3.0842158794403076","3.0842158794403076","0.000001132487000177207","0.000001132487000177207","0.000001132487000177207","0.000012196466741443146","0.000012196466741443146","0.000012196466741443146","5.503227710723877","5.503227710723877","5.503227710723877"
"40800","0.000003620952156779822","0.000003620952156779822","0.000003620952156779822","1.3399513959884644","1.3399513959884644","1.3399513959884644","0.0000010207286322838627","0.0000010207286322838627","0.0000010207286322838627","0.000007994396582944319","0.000007994396582944319","0.000007994396582944319","5.5414018630981445","5.5414018630981445","5.5414018630981445"
"40900","0.0000028908043532283045","0.0000028908043532283045","0.0000028908043532283045","0.00009275952470488846","0.00009275952470488846","0.00009275952470488846","0.0000011175864074175479","0.0000011175864074175479","0.0000011175864074175479","0.00000721210290066665","0.00000721210290066665","0.00000721210290066665","5.524197101593018","5.524197101593018","5.524197101593018"
"41000","0.000003278234316894668","0.000003278234316894668","0.000003278234316894668","0.0001371540129184723","0.0001371540129184723","0.0001371540129184723","6.55650637781946e-7","6.55650637781946e-7","6.55650637781946e-7","0.00001043070551531855","0.00001043070551531855","0.00001043070551531855","5.533313274383545","5.533313274383545","5.533313274383545"
"41100","0.000006452130037359893","0.000006452130037359893","0.000006452130037359893","0.00003873456807923503","0.00003873456807923503","0.00003873456807923503","0.0000011697401305355015","0.0000011697401305355015","0.0000011697401305355015","0.000005610253538179677","0.000005610253538179677","0.000005610253538179677","5.52290153503418","5.52290153503418","5.52290153503418"
"41200","0.0000030323710689117434","0.0000030323710689117434","0.0000030323710689117434","0.00006042860695743002","0.00006042860695743002","0.00006042860695743002","9.238711413672718e-7","9.238711413672718e-7","9.238711413672718e-7","0.000006489417955890531","0.000006489417955890531","0.000006489417955890531","5.526183128356934","5.526183128356934","5.526183128356934"
"41300","0.0000011920908491447335","0.0000011920908491447335","0.0000011920908491447335","0.000021993466361891478","0.000021993466361891478","0.000021993466361891478","8.940690463532519e-7","8.940690463532519e-7","8.940690463532519e-7","0.0000033974524740187917","0.0000033974524740187917","0.0000033974524740187917","5.517911911010742","5.517911911010742","5.517911911010742"
"41400","0.0000028386582471284783","0.0000028386582471284783","0.0000028386582471284783","0.0000223735005420167","0.0000223735005420167","0.0000223735005420167","6.705520263494691e-7","6.705520263494691e-7","6.705520263494691e-7","0.000006623465651500737","0.000006623465651500737","0.000006623465651500737","5.534190654754639","5.534190654754639","5.534190654754639"
"41500","0.000001177190029011399","0.000001177190029011399","0.000001177190029011399","0.000031238792871590704","0.000031238792871590704","0.000031238792871590704","6.407498176486115e-7","6.407498176486115e-7","6.407498176486115e-7","0.00005027594306739047","0.00005027594306739047","0.00005027594306739047","5.567800521850586","5.567800521850586","5.567800521850586"
"41600","0.00000279395453617326","0.00000279395453617326","0.00000279395453617326","0.000009007657354231924","0.000009007657354231924","0.000009007657354231924","5.140898338140687e-7","5.140898338140687e-7","5.140898338140687e-7","0.000009804858564166352","0.000009804858564166352","0.000009804858564166352","5.510053634643555","5.510053634643555","5.510053634643555"
"41700","0.0000040679997255210765","0.0000040679997255210765","0.0000040679997255210765","0.000010386011126684025","0.000010386011126684025","0.000010386011126684025","6.034968009771546e-7","6.034968009771546e-7","6.034968009771546e-7","0.000003889191248163115","0.000003889191248163115","0.000003889191248163115","5.483475685119629","5.483475685119629","5.483475685119629"
"41800","0.00000207870789381559","0.00000207870789381559","0.00000207870789381559","0.000012740339116135146","0.000012740339116135146","0.000012740339116135146","5.587933173956117e-7","5.587933173956117e-7","5.587933173956117e-7","0.000005908243565500015","0.000005908243565500015","0.000005908243565500015","5.511725902557373","5.511725902557373","5.511725902557373"
"41900","8.49364710120426e-7","8.49364710120426e-7","8.49364710120426e-7","0.000023200529540190473","0.000023200529540190473","0.000023200529540190473","7.078048724906694e-7","7.078048724906694e-7","7.078048724906694e-7","0.000006206265425134916","0.000006206265425134916","0.000006206265425134916","5.56044864654541","5.56044864654541","5.56044864654541"
"42000","0.000002108507942466531","0.000002108507942466531","0.000002108507942466531","0.000015057386917760596","0.000015057386917760596","0.000015057386917760596","8.642668376523943e-7","8.642668376523943e-7","8.642668376523943e-7","0.00000572946373722516","0.00000572946373722516","0.00000572946373722516","5.520898342132568","5.520898342132568","5.520898342132568"
"42100","0.0000014156076986182597","0.0000014156076986182597","0.0000014156076986182597","0.000013857901649316773","0.000013857901649316773","0.000013857901649316773","5.662440116793732e-7","5.662440116793732e-7","5.662440116793732e-7","0.00000509616711497074","0.00000509616711497074","0.00000509616711497074","5.536866188049316","5.536866188049316","5.536866188049316"
"42200","0.0000013560020306613296","0.0000013560020306613296","0.0000013560020306613296","0.000013842914086126257","0.000013842914086126257","0.000013842914086126257","5.140898906574876e-7","5.140898906574876e-7","5.140898906574876e-7","0.0000046789427869953215","0.0000046789427869953215","0.0000046789427869953215","5.542266368865967","5.542266368865967","5.542266368865967"
"42300","0.0000014081578001423622","0.0000014081578001423622","0.0000014081578001423622","0.00000849360367283225","0.00000849360367283225","0.00000849360367283225","4.4703469370688254e-7","4.4703469370688254e-7","4.4703469370688254e-7","0.0000033005958357534837","0.0000033005958357534837","0.0000033005958357534837","5.527143955230713","5.527143955230713","5.527143955230713"
"42400","0.0000010728815595939523","0.0000010728815595939523","0.0000010728815595939523","0.000008843770956445951","0.000008843770956445951","0.000008843770956445951","5.289910518513352e-7","5.289910518513352e-7","5.289910518513352e-7","0.000004403275852382649","0.000004403275852382649","0.000004403275852382649","5.538394927978516","5.538394927978516","5.538394927978516"
"42500","0.0000011175852705491707","0.0000011175852705491707","0.0000011175852705491707","0.000009596240488463081","0.000009596240488463081","0.000009596240488463081","4.4703469370688254e-7","4.4703469370688254e-7","4.4703469370688254e-7","0.000005729446456825826","0.000005729446456825826","0.000005729446456825826","5.57136344909668","5.57136344909668","5.57136344909668"
"42600","0.000002853560545190703","0.000002853560545190703","0.000002853560545190703","0.000011108664693892933","0.000011108664693892933","0.000011108664693892933","4.544853311472252e-7","4.544853311472252e-7","4.544853311472252e-7","0.000002227719278380391","0.000002227719278380391","0.000002227719278380391","5.543660640716553","5.543660640716553","5.543660640716553"
"42700","0.0000025927920432877727","0.0000025927920432877727","0.0000025927920432877727","0.000007718755114183296","0.000007718755114183296","0.000007718755114183296","4.544853311472252e-7","4.544853311472252e-7","4.544853311472252e-7","0.0000018030372075372725","0.0000018030372075372725","0.0000018030372075372725","5.552580833435059","5.552580833435059","5.552580833435059"
"42800","8.493645964335883e-7","8.493645964335883e-7","8.493645964335883e-7","0.00001066164350049803","0.00001066164350049803","0.00001066164350049803","4.0978184756568226e-7","4.0978184756568226e-7","4.0978184756568226e-7","0.000003375101186975371","0.000003375101186975371","0.000003375101186975371","5.530820846557617","5.530820846557617","5.530820846557617"
"42900","0.000001490112708779634","0.000001490112708779634","0.000001490112708779634","0.000009410030543222092","0.000009410030543222092","0.000009410030543222092","4.395841131099587e-7","4.395841131099587e-7","4.395841131099587e-7","0.0000051706797421502415","0.0000051706797421502415","0.0000051706797421502415","5.500561237335205","5.500561237335205","5.500561237335205"
"43000","0.0000018253883808938554","0.0000018253883808938554","0.0000018253883808938554","0.000008672400326759089","0.000008672400326759089","0.000008672400326759089","4.544853027255158e-7","4.544853027255158e-7","4.544853027255158e-7","0.000006042390396032715","0.000006042390396032715","0.000006042390396032715","5.505640506744385","5.505640506744385","5.505640506744385"
"43100","0.0000013187506056056009","0.0000013187506056056009","0.0000013187506056056009","0.000007674037988181226","0.000007674037988181226","0.000007674037988181226","5.513427367986878e-7","5.513427367986878e-7","5.513427367986878e-7","0.000002913165417339769","0.000002913165417339769","0.000002913165417339769","5.520167827606201","5.520167827606201","5.520167827606201"
"43200","6.332990665214311e-7","6.332990665214311e-7","6.332990665214311e-7","5.454712867736816","5.454712867736816","5.454712867736816","4.470347505503014e-7","4.470347505503014e-7","4.470347505503014e-7","0.0000021010587261116598","0.0000021010587261116598","0.0000021010587261116598","5.553857326507568","5.553857326507568","5.553857326507568"
"43300","0.0000017061793187167495","0.0000017061793187167495","0.0000017061793187167495","3.8474884033203125","3.8474884033203125","3.8474884033203125","3.72529001424482e-7","3.72529001424482e-7","3.72529001424482e-7","0.000001735981982164958","0.000001735981982164958","0.000001735981982164958","5.55429744720459","5.55429744720459","5.55429744720459"
"43400","0.0000010803311170093366","0.0000010803311170093366","0.0000010803311170093366","5.570284843444824","5.570284843444824","5.570284843444824","4.246830087595299e-7","4.246830087595299e-7","4.246830087595299e-7","0.0000028610165827558376","0.0000028610165827558376","0.0000028610165827558376","5.5548787117004395","5.5548787117004395","5.5548787117004395"
"43500","4.172323428974778e-7","4.172323428974778e-7","4.172323428974778e-7","5.221165180206299","5.221165180206299","5.221165180206299","3.2037490882430575e-7","3.2037490882430575e-7","3.2037490882430575e-7","0.0000023618295017513447","0.0000023618295017513447","0.0000023618295017513447","5.509642601013184","5.509642601013184","5.509642601013184"
"43600","8.791671461949591e-7","8.791671461949591e-7","8.791671461949591e-7","5.503027439117432","5.503027439117432","5.503027439117432","2.8312203426139604e-7","2.8312203426139604e-7","2.8312203426139604e-7","0.0000022500698833027855","0.0000022500698833027855","0.0000022500698833027855","5.558430194854736","5.558430194854736","5.558430194854736"
"43700","0.000001922245928653865","0.000001922245928653865","0.000001922245928653865","5.548416614532471","5.548416614532471","5.548416614532471","3.27825517842939e-7","3.27825517842939e-7","3.27825517842939e-7","0.0000025778958843147848","0.0000025778958843147848","0.0000025778958843147848","5.505234718322754","5.505234718322754","5.505234718322754"
"43800","8.344642310476047e-7","8.344642310476047e-7","8.344642310476047e-7","4.852445125579834","4.852445125579834","4.852445125579834","3.2037490882430575e-7","3.2037490882430575e-7","3.2037490882430575e-7","0.0000034645092910068342","0.0000034645092910068342","0.0000034645092910068342","5.551268577575684","5.551268577575684","5.551268577575684"
"43900","0.000001177190029011399","0.000001177190029011399","0.000001177190029011399","5.607116222381592","5.607116222381592","5.607116222381592","2.533197118737007e-7","2.533197118737007e-7","2.533197118737007e-7","0.0000017583348608241067","0.0000017583348608241067","0.0000017583348608241067","5.529333591461182","5.529333591461182","5.529333591461182"
"44000","3.874300205097825e-7","3.874300205097825e-7","3.874300205097825e-7","4.479405403137207","4.479405403137207","4.479405403137207","3.054737760521675e-7","3.054737760521675e-7","3.054737760521675e-7","0.0000019744009023270337","0.0000019744009023270337","0.0000019744009023270337","5.529500484466553","5.529500484466553","5.529500484466553"
"44100","8.195632972274325e-7","8.195632972274325e-7","8.195632972274325e-7","5.53753137588501","5.53753137588501","5.53753137588501","4.4703472212859197e-7","4.4703472212859197e-7","4.4703472212859197e-7","0.0000021532136997848283","0.0000021532136997848283","0.0000021532136997848283","5.498398303985596","5.498398303985596","5.498398303985596"
"44200","6.109472678872407e-7","6.109472678872407e-7","6.109472678872407e-7","4.8805952072143555","4.8805952072143555","4.8805952072143555","2.980231954552437e-7","2.980231954552437e-7","2.980231954552437e-7","0.000001713631263555726","0.000001713631263555726","0.000001713631263555726","5.549753189086914","5.549753189086914","5.549753189086914"
"44300","5.215403575675737e-7","5.215403575675737e-7","5.215403575675737e-7","4.852541923522949","4.852541923522949","4.852541923522949","3.874301341966202e-7","3.874301341966202e-7","3.874301341966202e-7","0.0000023469292500521988","0.0000023469292500521988","0.0000023469292500521988","5.5177226066589355","5.5177226066589355","5.5177226066589355"
"44400","0.0000011324859769956674","0.0000011324859769956674","0.0000011324859769956674","2.45192813873291","2.45192813873291","2.45192813873291","3.054737476304581e-7","3.054737476304581e-7","3.054737476304581e-7","0.0000015124659284992958","0.0000015124659284992958","0.0000015124659284992958","5.557043075561523","5.557043075561523","5.557043075561523"
"44500","7.897609179963183e-7","7.897609179963183e-7","7.897609179963183e-7","3.084855079650879","3.084855079650879","3.084855079650879","2.9057261485831987e-7","2.9057261485831987e-7","2.9057261485831987e-7","0.0000017136310361820506","0.0000017136310361820506","0.0000017136310361820506","5.565735816955566","5.565735816955566","5.565735816955566"
"44600","7.152551688704989e-7","7.152551688704989e-7","7.152551688704989e-7","4.122811794281006","4.122811794281006","4.122811794281006","2.756714536644722e-7","2.756714536644722e-7","2.756714536644722e-7","0.0000022649717266176594","0.0000022649717266176594","0.0000022649717266176594","5.554191589355469","5.554191589355469","5.554191589355469"
"44700","7.301562163775088e-7","7.301562163775088e-7","7.301562163775088e-7","2.058915615081787","2.058915615081787","2.058915615081787","2.831220058396866e-7","2.831220058396866e-7","2.831220058396866e-7","0.0000019520493879099376","0.0000019520493879099376","0.0000019520493879099376","5.529641151428223","5.529641151428223","5.529641151428223"
"44800","3.948806011067063e-7","3.948806011067063e-7","3.948806011067063e-7","1.3917138576507568","1.3917138576507568","1.3917138576507568","2.8312203426139604e-7","2.8312203426139604e-7","2.8312203426139604e-7","0.0000014379598951563821","0.0000014379598951563821","0.0000014379598951563821","5.513814449310303","5.513814449310303","5.513814449310303"
"44900","3.2782546099952015e-7","3.2782546099952015e-7","3.2782546099952015e-7","2.0985612869262695","2.0985612869262695","2.0985612869262695","1.9371508130916482e-7","1.9371508130916482e-7","1.9371508130916482e-7","0.0000018551909306552261","0.0000018551909306552261","0.0000018551909306552261","5.542061805725098","5.542061805725098","5.542061805725098"
"45000","7.97211157532729e-7","7.97211157532729e-7","7.97211157532729e-7","0.00005864583363290876","0.00005864583363290876","0.00005864583363290876","4.395839141579927e-7","4.395839141579927e-7","4.395839141579927e-7","0.000002168115315726027","0.000002168115315726027","0.000002168115315726027","5.520162582397461","5.520162582397461","5.520162582397461"
"45100","7.003541782069078e-7","7.003541782069078e-7","7.003541782069078e-7","0.000014133570402918849","0.000014133570402918849","0.000014133570402918849","2.533197118737007e-7","2.533197118737007e-7","2.533197118737007e-7","8.121127166305087e-7","8.121127166305087e-7","8.121127166305087e-7","5.519751071929932","5.519751071929932","5.519751071929932"
"45200","4.3958397100141156e-7","4.3958397100141156e-7","4.3958397100141156e-7","0.000015139181414269842","0.000015139181414269842","0.000015139181414269842","1.5646217832454568e-7","1.5646217832454568e-7","1.5646217832454568e-7","3.415346145629883","3.415346145629883","3.415346145629883","5.535098552703857","5.535098552703857","5.535098552703857"
"45300","5.662438411491166e-7","5.662438411491166e-7","5.662438411491166e-7","0.000027670550480252132","0.000027670550480252132","0.000027670550480252132","1.7881390590446244e-7","1.7881390590446244e-7","1.7881390590446244e-7","0.005156038329005241","0.005156038329005241","0.005156038329005241","5.534590721130371","5.534590721130371","5.534590721130371"
"45400","4.544852174603875e-7","4.544852174603875e-7","4.544852174603875e-7","0.000011220416126889177","0.000011220416126889177","0.000011220416126889177","2.3096798429378396e-7","2.3096798429378396e-7","2.3096798429378396e-7","0.00029124098364263773","0.00029124098364263773","0.00029124098364263773","5.524871349334717","5.524871349334717","5.524871349334717"
"45500","3.427265369282395e-7","3.427265369282395e-7","3.427265369282395e-7","0.000021092208044137806","0.000021092208044137806","0.000021092208044137806","1.7881392011531716e-7","1.7881392011531716e-7","1.7881392011531716e-7","0.00005195684207137674","0.00005195684207137674","0.00005195684207137674","5.547268390655518","5.547268390655518","5.547268390655518"
"45600","2.3841852225814364e-7","2.3841852225814364e-7","2.3841852225814364e-7","0.000016197245713556185","0.000016197245713556185","0.000016197245713556185","1.7136333951839333e-7","1.7136333951839333e-7","1.7136333951839333e-7","0.00001312774111283943","0.00001312774111283943","0.00001312774111283943","5.557901382446289","5.557901382446289","5.557901382446289"
"45700","4.842874545829545e-7","4.842874545829545e-7","4.842874545829545e-7","0.000016085541574284434","0.000016085541574284434","0.000016085541574284434","2.0116564769523393e-7","2.0116564769523393e-7","2.0116564769523393e-7","0.00002533859878894873","0.00002533859878894873","0.00002533859878894873","5.535949230194092","5.535949230194092","5.535949230194092"
"45800","2.9057258643661044e-7","2.9057258643661044e-7","2.9057258643661044e-7","0.000010207182640442625","0.000010207182640442625","0.000010207182640442625","1.9371508130916482e-7","1.9371508130916482e-7","1.9371508130916482e-7","0.000011741922207875177","0.000011741922207875177","0.000011741922207875177","5.521842002868652","5.521842002868652","5.521842002868652"
"45900","3.799794683345681e-7","3.799794683345681e-7","3.799794683345681e-7","0.000013060720448265783","0.000013060720448265783","0.000013060720448265783","1.4901159772762185e-7","1.4901159772762185e-7","1.4901159772762185e-7","0.00002199330810981337","0.00002199330810981337","0.00002199330810981337","5.531656742095947","5.531656742095947","5.531656742095947"
"46000","4.842875114263734e-7","4.842875114263734e-7","4.842875114263734e-7","0.000010132665011042263","0.000010132665011042263","0.000010132665011042263","1.0430811414607888e-7","1.0430811414607888e-7","1.0430811414607888e-7","0.000011734527106455062","0.000011734527106455062","0.000011734527106455062","5.551612854003906","5.551612854003906","5.551612854003906"
"46100","3.8743007735320134e-7","3.8743007735320134e-7","3.8743007735320134e-7","0.00001025188248604536","0.00001025188248604536","0.00001025188248604536","1.1175870184843006e-7","1.1175870184843006e-7","1.1175870184843006e-7","0.000015131655345612671","0.000015131655345612671","0.000015131655345612671","5.511385917663574","5.511385917663574","5.511385917663574"
"46200","4.9310479164123535","4.9310479164123535","4.9310479164123535","0.000012539222552732099","0.000012539222552732099","0.000012539222552732099","1.5646217832454568e-7","1.5646217832454568e-7","1.5646217832454568e-7","0.000018231188732897863","0.000018231188732897863","0.000018231188732897863","5.476012706756592","5.476012706756592","5.476012706756592"
"46300","0.5966313481330872","0.5966313481330872","0.5966313481330872","0.000009253524694941007","0.000009253524694941007","0.000009253524694941007","1.639127589214695e-7","1.639127589214695e-7","1.639127589214695e-7","0.00000683211555951857","0.00000683211555951857","0.00000683211555951857","5.495244979858398","5.495244979858398","5.495244979858398"
"46400","0.001405435730703175","0.001405435730703175","0.001405435730703175","0.00000964839546213625","0.00000964839546213625","0.00000964839546213625","8.940696005765858e-8","8.940696005765858e-8","8.940696005765858e-8","0.000011674938832584303","0.000011674938832584303","0.000011674938832584303","5.532926559448242","5.532926559448242","5.532926559448242"
"46500","0.000024779305022093467","0.000024779305022093467","0.000024779305022093467","0.000008694713869772386","0.000008694713869772386","0.000008694713869772386","1.1920928244535389e-7","1.1920928244535389e-7","1.1920928244535389e-7","0.000010363674846303184","0.000010363674846303184","0.000010363674846303184","5.3612494468688965","5.3612494468688965","5.3612494468688965"
"46600","0.000009000214959087316","0.000009000214959087316","0.000009000214959087316","0.000006236075478227576","0.000006236075478227576","0.000006236075478227576","1.341104365337742e-7","1.341104365337742e-7","1.341104365337742e-7","0.000009208807568938937","0.000009208807568938937","0.000009208807568938937","5.433899879455566","5.433899879455566","5.433899879455566"
"46700","0.000019153654648107477","0.000019153654648107477","0.000019153654648107477","0.000006049834610166727","0.000006049834610166727","0.000006049834610166727","1.2665985593685036e-7","1.2665985593685036e-7","1.2665985593685036e-7","0.000014446424756897613","0.000014446424756897613","0.000014446424756897613","5.57135009765625","5.57135009765625","5.57135009765625"
"46800","0.000007726165677013341","0.000007726165677013341","0.000007726165677013341","0.000006705470241286093","0.000006705470241286093","0.000006705470241286093","2.0116556243010564e-7","2.0116556243010564e-7","2.0116556243010564e-7","0.0000108255799204926","0.0000108255799204926","0.0000108255799204926","5.547880172729492","5.547880172729492","5.547880172729492"
"46900","0.000009432304068468511","0.000009432304068468511","0.000009432304068468511","0.6985266804695129","0.6985266804695129","0.6985266804695129","1.1175869474300271e-7","1.1175869474300271e-7","1.1175869474300271e-7","0.000006034932084730826","0.000006034932084730826","0.000006034932084730826","5.200165271759033","5.200165271759033","5.200165271759033"
"47000","0.00001551912646391429","0.00001551912646391429","0.00001551912646391429","3.464012622833252","3.464012622833252","3.464012622833252","1.1920928244535389e-7","1.1920928244535389e-7","1.1920928244535389e-7","0.00001052010975399753","0.00001052010975399753","0.00001052010975399753","5.316363334655762","5.316363334655762","5.316363334655762"
"47100","0.000008419071491516661","0.000008419071491516661","0.000008419071491516661","2.1541225910186768","2.1541225910186768","2.1541225910186768","2.0861615723788418e-7","2.0861615723788418e-7","2.0861615723788418e-7","0.000005833774139318848","0.000005833774139318848","0.000005833774139318848","4.97922420501709","4.97922420501709","4.97922420501709"
"47200","0.0000030323665214382345","0.0000030323665214382345","0.0000030323665214382345","0.00024107856734190136","0.00024107856734190136","0.00024107856734190136","1.0430812125150624e-7","1.0430812125150624e-7","1.0430812125150624e-7","0.0000043064083001809195","0.0000043064083001809195","0.0000043064083001809195","5.433920383453369","5.433920383453369","5.433920383453369"
"47300","0.000006817233042966109","0.000006817233042966109","0.000006817233042966109","0.000055865963076939806","0.000055865963076939806","0.000055865963076939806","2.16066737834808e-7","2.16066737834808e-7","2.16066737834808e-7","0.000008776713002589531","0.000008776713002589531","0.000008776713002589531","5.256306171417236","5.256306171417236","5.256306171417236"
"47400","0.000003337841235406813","0.000003337841235406813","0.000003337841235406813","0.00002209782542195171","0.00002209782542195171","0.00002209782542195171","1.1175870184843006e-7","1.1175870184843006e-7","1.1175870184843006e-7","0.000006697981916659046","0.000006697981916659046","0.000006697981916659046","5.619737148284912","5.619737148284912","5.619737148284912"
"47500","0.00000864996763993986","0.00000864996763993986","0.00000864996763993986","0.000006556452262884704","0.000006556452262884704","0.000006556452262884704","7.450579886381092e-8","7.450579886381092e-8","7.450579886381092e-8","0.00000315158558805706","0.00000315158558805706","0.00000315158558805706","5.227264881134033","5.227264881134033","5.227264881134033"
"47600","0.00000812825146567775","0.00000812825146567775","0.00000812825146567775","0.000013790793673251756","0.000013790793673251756","0.000013790793673251756","8.940695295223122e-8","8.940695295223122e-8","8.940695295223122e-8","0.00000739837969376822","0.00000739837969376822","0.00000739837969376822","5.310647964477539","5.310647964477539","5.310647964477539"
"47700","0.000003658217337942915","0.000003658217337942915","0.000003658217337942915","0.0000052973282436141744","0.0000052973282436141744","0.0000052973282436141744","1.2665985593685036e-7","1.2665985593685036e-7","1.2665985593685036e-7","0.000005967876859358512","0.000005967876859358512","0.000005967876859358512","4.961165428161621","4.961165428161621","4.961165428161621"
"47800","0.0000025406368422409287","0.0000025406368422409287","0.0000025406368422409287","0.000004872632416663691","0.000004872632416663691","0.000004872632416663691","1.1920928244535389e-7","1.1920928244535389e-7","1.1920928244535389e-7","0.000004306421033106744","0.000004306421033106744","0.000004306421033106744","5.559901237487793","5.559901237487793","5.559901237487793"
"47900","0.00000634039906799444","0.00000634039906799444","0.00000634039906799444","0.000006496855348814279","0.000006496855348814279","0.000006496855348814279","8.195637946073475e-8","8.195637946073475e-8","8.195637946073475e-8","0.000006556460903084371","0.000006556460903084371","0.000006556460903084371","5.214977264404297","5.214977264404297","5.214977264404297"
"48000","0.00001178654838440707","0.00001178654838440707","0.00001178654838440707","0.0000031366839721158613","0.0000031366839721158613","0.0000031366839721158613","8.940696005765858e-8","8.940696005765858e-8","8.940696005765858e-8","0.000002346926748941769","0.000002346926748941769","0.000002346926748941769","4.257016181945801","4.257016181945801","4.257016181945801"
"48100","0.000016055564628914","0.000016055564628914","0.000016055564628914","0.000005714511189580662","0.000005714511189580662","0.000005714511189580662","8.940696005765858e-8","8.940696005765858e-8","8.940696005765858e-8","0.000003993493464804487","0.000003993493464804487","0.000003993493464804487","5.565310001373291","5.565310001373291","5.565310001373291"
"48200","0.0000048204865379375406","0.0000048204865379375406","0.0000048204865379375406","0.000003464506562522729","0.000003464506562522729","0.000003464506562522729","8.940696005765858e-8","8.940696005765858e-8","8.940696005765858e-8","0.0000043287695916660596","0.0000043287695916660596","0.0000043287695916660596","5.153832912445068","5.153832912445068","5.153832912445068"
"48300","0.000007815579920134041","0.000007815579920134041","0.000007815579920134041","0.000004395824817038374","0.000004395824817038374","0.000004395824817038374","5.9604641222676946e-8","5.9604641222676946e-8","5.9604641222676946e-8","0.000005297333700582385","0.000005297333700582385","0.000005297333700582385","4.899447441101074","4.899447441101074","4.899447441101074"
"48400","0.00000771873692428926","0.00000771873692428926","0.00000771873692428926","0.00001165958383353427","0.00001165958383353427","0.00001165958383353427","7.450579886381092e-8","7.450579886381092e-8","7.450579886381092e-8","0.000004567189080262324","0.000004567189080262324","0.000004567189080262324","5.583588123321533","5.583588123321533","5.583588123321533"
"48500","0.000006273355211305898","0.000006273355211305898","0.000006273355211305898","0.000007755977094348054","0.000007755977094348054","0.000007755977094348054","9.685754065458241e-8","9.685754065458241e-8","9.685754065458241e-8","0.000005781620075140381","0.000005781620075140381","0.000005781620075140381","5.538816452026367","5.538816452026367","5.538816452026367"
