"Step","offset 100 (3) - mu_0","offset 100 (3) - mu_0__MIN","offset 100 (3) - mu_0__MAX","offset 100 (2) - mu_0","offset 100 (2) - mu_0__MIN","offset 100 (2) - mu_0__MAX","offset 100 (1) - mu_0","offset 100 (1) - mu_0__MIN","offset 100 (1) - mu_0__MAX","offset 100 (5) - mu_0","offset 100 (5) - mu_0__MIN","offset 100 (5) - mu_0__MAX","offset 100 (4) - mu_0","offset 100 (4) - mu_0__MIN","offset 100 (4) - mu_0__MAX"
"38800","100.88346099853516","100.88346099853516","100.88346099853516","100.56041717529297","100.56041717529297","100.56041717529297","113.35892486572266","113.35892486572266","113.35892486572266","100.7408218383789","100.7408218383789","100.7408218383789","170.47756958007812","170.47756958007812","170.47756958007812"
"38900","100.90885925292969","100.90885925292969","100.90885925292969","100.5845947265625","100.5845947265625","100.5845947265625","113.3652114868164","113.3652114868164","113.3652114868164","100.76567840576172","100.76567840576172","100.76567840576172","170.91571044921875","170.91571044921875","170.91571044921875"
"39000","100.93342590332031","100.93342590332031","100.93342590332031","100.60926818847656","100.60926818847656","100.60926818847656","113.33256530761719","113.33256530761719","113.33256530761719","100.78995513916016","100.78995513916016","100.78995513916016","170.30960083007812","170.30960083007812","170.30960083007812"
"39100","100.9566879272461","100.9566879272461","100.9566879272461","100.63475036621094","100.63475036621094","100.63475036621094","113.33830261230469","113.33830261230469","113.33830261230469","100.81522369384766","100.81522369384766","100.81522369384766","170.7323455810547","170.7323455810547","170.7323455810547"
"39200","100.98115539550781","100.98115539550781","100.98115539550781","100.65977478027344","100.65977478027344","100.65977478027344","113.24949645996094","113.24949645996094","113.24949645996094","100.8408203125","100.8408203125","100.8408203125","171.5543670654297","171.5543670654297","171.5543670654297"
"39300","101.01744079589844","101.01744079589844","101.01744079589844","100.68489074707031","100.68489074707031","100.68489074707031","113.24282836914062","113.24282836914062","113.24282836914062","100.86524963378906","100.86524963378906","100.86524963378906","171.09451293945312","171.09451293945312","171.09451293945312"
"39400","101.03662872314453","101.03662872314453","101.03662872314453","100.70996856689453","100.70996856689453","100.70996856689453","113.2446517944336","113.2446517944336","113.2446517944336","100.89164733886719","100.89164733886719","100.89164733886719","171.37533569335938","171.37533569335938","171.37533569335938"
"39500","101.05906677246094","101.05906677246094","101.05906677246094","100.7342529296875","100.7342529296875","100.7342529296875","113.24274444580078","113.24274444580078","113.24274444580078","100.88517761230469","100.88517761230469","100.88517761230469","171.1709747314453","171.1709747314453","171.1709747314453"
"39600","101.08378601074219","101.08378601074219","101.08378601074219","100.75907897949219","100.75907897949219","100.75907897949219","113.23953247070312","113.23953247070312","113.23953247070312","100.90802001953125","100.90802001953125","100.90802001953125","171.14178466796875","171.14178466796875","171.14178466796875"
"39700","100.90544891357422","100.90544891357422","100.90544891357422","100.78347778320312","100.78347778320312","100.78347778320312","113.2420883178711","113.2420883178711","113.2420883178711","100.93301391601562","100.93301391601562","100.93301391601562","170.98373413085938","170.98373413085938","170.98373413085938"
"39800","100.73954772949219","100.73954772949219","100.73954772949219","100.80865478515625","100.80865478515625","100.80865478515625","113.22503662109375","113.22503662109375","113.22503662109375","100.95764923095703","100.95764923095703","100.95764923095703","170.52272033691406","170.52272033691406","170.52272033691406"
"39900","99.67920684814453","99.67920684814453","99.67920684814453","100.8331527709961","100.8331527709961","100.8331527709961","113.22437286376953","113.22437286376953","113.22437286376953","100.97493743896484","100.97493743896484","100.97493743896484","170.26002502441406","170.26002502441406","170.26002502441406"
"40000","99.68958282470703","99.68958282470703","99.68958282470703","100.85726165771484","100.85726165771484","100.85726165771484","113.22441864013672","113.22441864013672","113.22441864013672","100.99940490722656","100.99940490722656","100.99940490722656","170.13137817382812","170.13137817382812","170.13137817382812"
"40100","99.71839141845703","99.71839141845703","99.71839141845703","100.88088989257812","100.88088989257812","100.88088989257812","113.219970703125","113.219970703125","113.219970703125","99.49728393554688","99.49728393554688","99.49728393554688","169.76699829101562","169.76699829101562","169.76699829101562"
"40200","99.7464599609375","99.7464599609375","99.7464599609375","100.90495300292969","100.90495300292969","100.90495300292969","113.20925903320312","113.20925903320312","113.20925903320312","99.669921875","99.669921875","99.669921875","169.97813415527344","169.97813415527344","169.97813415527344"
"40300","99.7740478515625","99.7740478515625","99.7740478515625","100.92842864990234","100.92842864990234","100.92842864990234","113.20891571044922","113.20891571044922","113.20891571044922","99.83149719238281","99.83149719238281","99.83149719238281","169.16587829589844","169.16587829589844","169.16587829589844"
"40400","99.80224609375","99.80224609375","99.80224609375","100.95187377929688","100.95187377929688","100.95187377929688","113.19369506835938","113.19369506835938","113.19369506835938","99.86270141601562","99.86270141601562","99.86270141601562","169.37277221679688","169.37277221679688","169.37277221679688"
"40500","99.82910919189453","99.82910919189453","99.82910919189453","100.97650909423828","100.97650909423828","100.97650909423828","113.18344116210938","113.18344116210938","113.18344116210938","99.8891830444336","99.8891830444336","99.8891830444336","169.3801727294922","169.3801727294922","169.3801727294922"
"40600","99.85628509521484","99.85628509521484","99.85628509521484","101.17020416259766","101.17020416259766","101.17020416259766","113.17345428466797","113.17345428466797","113.17345428466797","99.89306640625","99.89306640625","99.89306640625","168.6637420654297","168.6637420654297","168.6637420654297"
"40700","99.88394927978516","99.88394927978516","99.88394927978516","101.57223510742188","101.57223510742188","101.57223510742188","113.17205047607422","113.17205047607422","113.17205047607422","99.9101791381836","99.9101791381836","99.9101791381836","168.1935272216797","168.1935272216797","168.1935272216797"
"40800","99.91097259521484","99.91097259521484","99.91097259521484","101.3673324584961","101.3673324584961","101.3673324584961","113.16632843017578","113.16632843017578","113.16632843017578","99.93553924560547","99.93553924560547","99.93553924560547","169.20838928222656","169.20838928222656","169.20838928222656"
"40900","99.93758392333984","99.93758392333984","99.93758392333984","100.65473175048828","100.65473175048828","100.65473175048828","113.16324615478516","113.16324615478516","113.16324615478516","99.9636459350586","99.9636459350586","99.9636459350586","170.295654296875","170.295654296875","170.295654296875"
"41000","99.9644546508789","99.9644546508789","99.9644546508789","100.67393493652344","100.67393493652344","100.67393493652344","113.15581512451172","113.15581512451172","113.15581512451172","99.98723602294922","99.98723602294922","99.98723602294922","171.5854949951172","171.5854949951172","171.5854949951172"
"41100","99.99014282226562","99.99014282226562","99.99014282226562","100.69805908203125","100.69805908203125","100.69805908203125","113.141845703125","113.141845703125","113.141845703125","100.01399993896484","100.01399993896484","100.01399993896484","172.08203125","172.08203125","172.08203125"
"41200","100.01717376708984","100.01717376708984","100.01717376708984","100.72264099121094","100.72264099121094","100.72264099121094","113.09806060791016","113.09806060791016","113.09806060791016","100.03978729248047","100.03978729248047","100.03978729248047","171.7639923095703","171.7639923095703","171.7639923095703"
"41300","100.04541778564453","100.04541778564453","100.04541778564453","100.74082946777344","100.74082946777344","100.74082946777344","113.08364868164062","113.08364868164062","113.08364868164062","100.06585693359375","100.06585693359375","100.06585693359375","171.471435546875","171.471435546875","171.471435546875"
"41400","100.07191467285156","100.07191467285156","100.07191467285156","100.761962890625","100.761962890625","100.761962890625","113.07835388183594","113.07835388183594","113.07835388183594","100.0927963256836","100.0927963256836","100.0927963256836","171.83865356445312","171.83865356445312","171.83865356445312"
"41500","100.0982437133789","100.0982437133789","100.0982437133789","100.786376953125","100.786376953125","100.786376953125","113.03779602050781","113.03779602050781","113.03779602050781","100.1117935180664","100.1117935180664","100.1117935180664","171.77587890625","171.77587890625","171.77587890625"
"41600","100.12582397460938","100.12582397460938","100.12582397460938","100.81143951416016","100.81143951416016","100.81143951416016","112.93020629882812","112.93020629882812","112.93020629882812","100.13422393798828","100.13422393798828","100.13422393798828","171.2475128173828","171.2475128173828","171.2475128173828"
"41700","100.15360260009766","100.15360260009766","100.15360260009766","100.83564758300781","100.83564758300781","100.83564758300781","112.9121322631836","112.9121322631836","112.9121322631836","100.1592788696289","100.1592788696289","100.1592788696289","170.45375061035156","170.45375061035156","170.45375061035156"
"41800","100.18366241455078","100.18366241455078","100.18366241455078","100.85965728759766","100.85965728759766","100.85965728759766","112.91400909423828","112.91400909423828","112.91400909423828","100.17903137207031","100.17903137207031","100.17903137207031","170.9765167236328","170.9765167236328","170.9765167236328"
"41900","100.21076965332031","100.21076965332031","100.21076965332031","100.89000701904297","100.89000701904297","100.89000701904297","112.89706420898438","112.89706420898438","112.89706420898438","100.20428466796875","100.20428466796875","100.20428466796875","170.78514099121094","170.78514099121094","170.78514099121094"
"42000","100.23712158203125","100.23712158203125","100.23712158203125","100.91649627685547","100.91649627685547","100.91649627685547","112.88031768798828","112.88031768798828","112.88031768798828","100.22811889648438","100.22811889648438","100.22811889648438","170.68150329589844","170.68150329589844","170.68150329589844"
"42100","100.26329040527344","100.26329040527344","100.26329040527344","100.9402847290039","100.9402847290039","100.9402847290039","112.87664794921875","112.87664794921875","112.87664794921875","100.25370788574219","100.25370788574219","100.25370788574219","170.62904357910156","170.62904357910156","170.62904357910156"
"42200","100.29301452636719","100.29301452636719","100.29301452636719","100.96501922607422","100.96501922607422","100.96501922607422","112.86006164550781","112.86006164550781","112.86006164550781","100.27900695800781","100.27900695800781","100.27900695800781","171.26402282714844","171.26402282714844","171.26402282714844"
"42300","100.31791687011719","100.31791687011719","100.31791687011719","100.98973846435547","100.98973846435547","100.98973846435547","112.85518646240234","112.85518646240234","112.85518646240234","100.30484771728516","100.30484771728516","100.30484771728516","170.05487060546875","170.05487060546875","170.05487060546875"
"42400","100.33905792236328","100.33905792236328","100.33905792236328","100.92203521728516","100.92203521728516","100.92203521728516","112.81416320800781","112.81416320800781","112.81416320800781","100.330078125","100.330078125","100.330078125","170.4329376220703","170.4329376220703","170.4329376220703"
"42500","100.36488342285156","100.36488342285156","100.36488342285156","100.94613647460938","100.94613647460938","100.94613647460938","112.81480407714844","112.81480407714844","112.81480407714844","100.35285949707031","100.35285949707031","100.35285949707031","170.39808654785156","170.39808654785156","170.39808654785156"
"42600","100.64364624023438","100.64364624023438","100.64364624023438","100.97273254394531","100.97273254394531","100.97273254394531","112.8185043334961","112.8185043334961","112.8185043334961","100.37812042236328","100.37812042236328","100.37812042236328","171.15216064453125","171.15216064453125","171.15216064453125"
"42700","100.6717758178711","100.6717758178711","100.6717758178711","100.99706268310547","100.99706268310547","100.99706268310547","112.81979370117188","112.81979370117188","112.81979370117188","100.40269470214844","100.40269470214844","100.40269470214844","171.63096618652344","171.63096618652344","171.63096618652344"
"42800","100.6976089477539","100.6976089477539","100.6976089477539","100.92327880859375","100.92327880859375","100.92327880859375","112.82057189941406","112.82057189941406","112.82057189941406","100.4251480102539","100.4251480102539","100.4251480102539","171.251953125","171.251953125","171.251953125"
"42900","100.7229232788086","100.7229232788086","100.7229232788086","100.94725799560547","100.94725799560547","100.94725799560547","112.79588317871094","112.79588317871094","112.79588317871094","100.44701385498047","100.44701385498047","100.44701385498047","171.02609252929688","171.02609252929688","171.02609252929688"
"43000","100.7500228881836","100.7500228881836","100.7500228881836","100.97184753417969","100.97184753417969","100.97184753417969","112.7878189086914","112.7878189086914","112.7878189086914","100.47138214111328","100.47138214111328","100.47138214111328","170.95274353027344","170.95274353027344","170.95274353027344"
"43100","100.77597045898438","100.77597045898438","100.77597045898438","100.99711608886719","100.99711608886719","100.99711608886719","112.7778549194336","112.7778549194336","112.7778549194336","100.49639892578125","100.49639892578125","100.49639892578125","171.61407470703125","171.61407470703125","171.61407470703125"
"43200","100.80186462402344","100.80186462402344","100.80186462402344","102.87763214111328","102.87763214111328","102.87763214111328","112.752685546875","112.752685546875","112.752685546875","100.52013397216797","100.52013397216797","100.52013397216797","172.55934143066406","172.55934143066406","172.55934143066406"
"43300","100.83071899414062","100.83071899414062","100.83071899414062","102.43692016601562","102.43692016601562","102.43692016601562","112.72762298583984","112.72762298583984","112.72762298583984","100.54058074951172","100.54058074951172","100.54058074951172","171.7845458984375","171.7845458984375","171.7845458984375"
"43400","100.85556030273438","100.85556030273438","100.85556030273438","104.60787963867188","104.60787963867188","104.60787963867188","112.71617126464844","112.71617126464844","112.71617126464844","100.56250762939453","100.56250762939453","100.56250762939453","171.76181030273438","171.76181030273438","171.76181030273438"
"43500","100.88027954101562","100.88027954101562","100.88027954101562","104.19108581542969","104.19108581542969","104.19108581542969","112.65998077392578","112.65998077392578","112.65998077392578","100.59596252441406","100.59596252441406","100.59596252441406","171.62551879882812","171.62551879882812","171.62551879882812"
"43600","100.90570068359375","100.90570068359375","100.90570068359375","103.3031997680664","103.3031997680664","103.3031997680664","112.6140365600586","112.6140365600586","112.6140365600586","100.61795806884766","100.61795806884766","100.61795806884766","171.4031982421875","171.4031982421875","171.4031982421875"
"43700","100.93102264404297","100.93102264404297","100.93102264404297","103.03388214111328","103.03388214111328","103.03388214111328","112.61394500732422","112.61394500732422","112.61394500732422","100.64175415039062","100.64175415039062","100.64175415039062","171.81759643554688","171.81759643554688","171.81759643554688"
"43800","100.95327758789062","100.95327758789062","100.95327758789062","103.22980499267578","103.22980499267578","103.22980499267578","112.6050796508789","112.6050796508789","112.6050796508789","100.66300201416016","100.66300201416016","100.66300201416016","172.4801025390625","172.4801025390625","172.4801025390625"
"43900","100.97758483886719","100.97758483886719","100.97758483886719","102.53706359863281","102.53706359863281","102.53706359863281","112.59530639648438","112.59530639648438","112.59530639648438","100.6799545288086","100.6799545288086","100.6799545288086","173.18844604492188","173.18844604492188","173.18844604492188"
"44000","101.00276184082031","101.00276184082031","101.00276184082031","102.28254699707031","102.28254699707031","102.28254699707031","112.57415771484375","112.57415771484375","112.57415771484375","100.70467376708984","100.70467376708984","100.70467376708984","173.18931579589844","173.18931579589844","173.18931579589844"
"44100","101.02639770507812","101.02639770507812","101.02639770507812","102.98513793945312","102.98513793945312","102.98513793945312","112.54852294921875","112.54852294921875","112.54852294921875","100.76790618896484","100.76790618896484","100.76790618896484","173.33224487304688","173.33224487304688","173.33224487304688"
"44200","101.04763793945312","101.04763793945312","101.04763793945312","102.9718246459961","102.9718246459961","102.9718246459961","112.51549530029297","112.51549530029297","112.51549530029297","100.79243469238281","100.79243469238281","100.79243469238281","173.5967559814453","173.5967559814453","173.5967559814453"
"44300","101.073974609375","101.073974609375","101.073974609375","103.01554107666016","103.01554107666016","103.01554107666016","112.39562225341797","112.39562225341797","112.39562225341797","100.81591033935547","100.81591033935547","100.81591033935547","174.16799926757812","174.16799926757812","174.16799926757812"
"44400","101.08776092529297","101.08776092529297","101.08776092529297","102.38955688476562","102.38955688476562","102.38955688476562","112.28968048095703","112.28968048095703","112.28968048095703","100.83969116210938","100.83969116210938","100.83969116210938","173.2489776611328","173.2489776611328","173.2489776611328"
"44500","101.11331176757812","101.11331176757812","101.11331176757812","102.48685455322266","102.48685455322266","102.48685455322266","112.25827026367188","112.25827026367188","112.25827026367188","100.86376190185547","100.86376190185547","100.86376190185547","172.80426025390625","172.80426025390625","172.80426025390625"
"44600","101.13665008544922","101.13665008544922","101.13665008544922","101.90138244628906","101.90138244628906","101.90138244628906","112.25894165039062","112.25894165039062","112.25894165039062","100.88633728027344","100.88633728027344","100.88633728027344","173.77615356445312","173.77615356445312","173.77615356445312"
"44700","101.16090393066406","101.16090393066406","101.16090393066406","101.31483459472656","101.31483459472656","101.31483459472656","112.25750732421875","112.25750732421875","112.25750732421875","100.90771484375","100.90771484375","100.90771484375","173.0327606201172","173.0327606201172","173.0327606201172"
"44800","101.18404388427734","101.18404388427734","101.18404388427734","101.32231140136719","101.32231140136719","101.32231140136719","112.24376678466797","112.24376678466797","112.24376678466797","100.92817687988281","100.92817687988281","100.92817687988281","172.45799255371094","172.45799255371094","172.45799255371094"
"44900","101.20665740966797","101.20665740966797","101.20665740966797","101.21405029296875","101.21405029296875","101.21405029296875","112.20446014404297","112.20446014404297","112.20446014404297","100.94994354248047","100.94994354248047","100.94994354248047","172.661376953125","172.661376953125","172.661376953125"
"45000","101.22933197021484","101.22933197021484","101.22933197021484","100.90758514404297","100.90758514404297","100.90758514404297","112.17716217041016","112.17716217041016","112.17716217041016","100.96826934814453","100.96826934814453","100.96826934814453","173.7380828857422","173.7380828857422","173.7380828857422"
"45100","101.25130462646484","101.25130462646484","101.25130462646484","100.86662292480469","100.86662292480469","100.86662292480469","112.16194152832031","112.16194152832031","112.16194152832031","100.98880004882812","100.98880004882812","100.98880004882812","174.35336303710938","174.35336303710938","174.35336303710938"
"45200","101.27230834960938","101.27230834960938","101.27230834960938","100.89126586914062","100.89126586914062","100.89126586914062","112.14549255371094","112.14549255371094","112.14549255371094","98.88227844238281","98.88227844238281","98.88227844238281","173.5941925048828","173.5941925048828","173.5941925048828"
"45300","101.29744720458984","101.29744720458984","101.29744720458984","100.915771484375","100.915771484375","100.915771484375","112.12068939208984","112.12068939208984","112.12068939208984","99.80567169189453","99.80567169189453","99.80567169189453","172.41070556640625","172.41070556640625","172.41070556640625"
"45400","101.31983184814453","101.31983184814453","101.31983184814453","100.94402313232422","100.94402313232422","100.94402313232422","112.10813903808594","112.10813903808594","112.10813903808594","99.79802703857422","99.79802703857422","99.79802703857422","171.92630004882812","171.92630004882812","171.92630004882812"
"45500","101.34383392333984","101.34383392333984","101.34383392333984","100.96942901611328","100.96942901611328","100.96942901611328","112.09362030029297","112.09362030029297","112.09362030029297","99.81359100341797","99.81359100341797","99.81359100341797","172.70362854003906","172.70362854003906","172.70362854003906"
"45600","101.36951446533203","101.36951446533203","101.36951446533203","100.9928970336914","100.9928970336914","100.9928970336914","112.07999420166016","112.07999420166016","112.07999420166016","99.83924102783203","99.83924102783203","99.83924102783203","171.97457885742188","171.97457885742188","171.97457885742188"
"45700","101.39386749267578","101.39386749267578","101.39386749267578","100.95341491699219","100.95341491699219","100.95341491699219","112.08045959472656","112.08045959472656","112.08045959472656","99.86782836914062","99.86782836914062","99.86782836914062","172.43389892578125","172.43389892578125","172.43389892578125"
"45800","101.4178237915039","101.4178237915039","101.4178237915039","100.97836303710938","100.97836303710938","100.97836303710938","111.60443878173828","111.60443878173828","111.60443878173828","99.89396667480469","99.89396667480469","99.89396667480469","172.0972137451172","172.0972137451172","172.0972137451172"
"45900","101.37944793701172","101.37944793701172","101.37944793701172","100.9784927368164","100.9784927368164","100.9784927368164","111.60661315917969","111.60661315917969","111.60661315917969","99.9198226928711","99.9198226928711","99.9198226928711","171.29957580566406","171.29957580566406","171.29957580566406"
"46000","101.40278625488281","101.40278625488281","101.40278625488281","100.98992919921875","100.98992919921875","100.98992919921875","111.61328887939453","111.61328887939453","111.61328887939453","99.94488525390625","99.94488525390625","99.94488525390625","171.6701202392578","171.6701202392578","171.6701202392578"
"46100","101.42620849609375","101.42620849609375","101.42620849609375","100.91150665283203","100.91150665283203","100.91150665283203","111.62217712402344","111.62217712402344","111.62217712402344","99.97073364257812","99.97073364257812","99.97073364257812","171.21177673339844","171.21177673339844","171.21177673339844"
"46200","103.76741027832031","103.76741027832031","103.76741027832031","100.93590545654297","100.93590545654297","100.93590545654297","111.62548065185547","111.62548065185547","111.62548065185547","99.9975357055664","99.9975357055664","99.9975357055664","155.75003051757812","155.75003051757812","155.75003051757812"
"46300","101.54576873779297","101.54576873779297","101.54576873779297","100.96076965332031","100.96076965332031","100.96076965332031","111.6260986328125","111.6260986328125","111.6260986328125","100.0235595703125","100.0235595703125","100.0235595703125","152.04513549804688","152.04513549804688","152.04513549804688"
"46400","101.51737976074219","101.51737976074219","101.51737976074219","100.98551940917969","100.98551940917969","100.98551940917969","111.62251281738281","111.62251281738281","111.62251281738281","100.05007934570312","100.05007934570312","100.05007934570312","150.04981994628906","150.04981994628906","150.04981994628906"
"46500","101.54020690917969","101.54020690917969","101.54020690917969","100.90478515625","100.90478515625","100.90478515625","111.6212158203125","111.6212158203125","111.6212158203125","100.07503509521484","100.07503509521484","100.07503509521484","148.34567260742188","148.34567260742188","148.34567260742188"
"46600","101.56287384033203","101.56287384033203","101.56287384033203","100.92801666259766","100.92801666259766","100.92801666259766","111.62430572509766","111.62430572509766","111.62430572509766","100.10029602050781","100.10029602050781","100.10029602050781","147.17384338378906","147.17384338378906","147.17384338378906"
"46700","101.58688354492188","101.58688354492188","101.58688354492188","100.95146179199219","100.95146179199219","100.95146179199219","111.62764739990234","111.62764739990234","111.62764739990234","100.1221923828125","100.1221923828125","100.1221923828125","145.35400390625","145.35400390625","145.35400390625"
"46800","101.61071014404297","101.61071014404297","101.61071014404297","100.97615814208984","100.97615814208984","100.97615814208984","111.62732696533203","111.62732696533203","111.62732696533203","100.14888000488281","100.14888000488281","100.14888000488281","143.2393035888672","143.2393035888672","143.2393035888672"
"46900","101.63461303710938","101.63461303710938","101.63461303710938","101.0697021484375","101.0697021484375","101.0697021484375","111.61357116699219","111.61357116699219","111.61357116699219","100.17494201660156","100.17494201660156","100.17494201660156","142.5164794921875","142.5164794921875","142.5164794921875"
"47000","101.65772247314453","101.65772247314453","101.65772247314453","101.52825164794922","101.52825164794922","101.52825164794922","111.60206604003906","111.60206604003906","111.60206604003906","100.19943237304688","100.19943237304688","100.19943237304688","140.36376953125","140.36376953125","140.36376953125"
"47100","101.68160247802734","101.68160247802734","101.68160247802734","101.21300506591797","101.21300506591797","101.21300506591797","111.598388671875","111.598388671875","111.598388671875","100.22528839111328","100.22528839111328","100.22528839111328","139.35696411132812","139.35696411132812","139.35696411132812"
"47200","101.70545196533203","101.70545196533203","101.70545196533203","100.73434448242188","100.73434448242188","100.73434448242188","111.57461547851562","111.57461547851562","111.57461547851562","100.249755859375","100.249755859375","100.249755859375","137.4742431640625","137.4742431640625","137.4742431640625"
"47300","101.7051010131836","101.7051010131836","101.7051010131836","100.74185943603516","100.74185943603516","100.74185943603516","111.56806945800781","111.56806945800781","111.56806945800781","100.27452087402344","100.27452087402344","100.27452087402344","136.51889038085938","136.51889038085938","136.51889038085938"
"47400","101.7196273803711","101.7196273803711","101.7196273803711","100.76567840576172","100.76567840576172","100.76567840576172","111.52439880371094","111.52439880371094","111.52439880371094","100.29733276367188","100.29733276367188","100.29733276367188","136.1703338623047","136.1703338623047","136.1703338623047"
"47500","101.7439193725586","101.7439193725586","101.7439193725586","100.79054260253906","100.79054260253906","100.79054260253906","111.50569915771484","111.50569915771484","111.50569915771484","100.3210220336914","100.3210220336914","100.3210220336914","134.99346923828125","134.99346923828125","134.99346923828125"
"47600","101.6208267211914","101.6208267211914","101.6208267211914","100.8149185180664","100.8149185180664","100.8149185180664","111.48731231689453","111.48731231689453","111.48731231689453","100.34512329101562","100.34512329101562","100.34512329101562","134.12135314941406","134.12135314941406","134.12135314941406"
"47700","101.64339447021484","101.64339447021484","101.64339447021484","100.83944702148438","100.83944702148438","100.83944702148438","111.46610260009766","111.46610260009766","111.46610260009766","100.37035369873047","100.37035369873047","100.37035369873047","133.30856323242188","133.30856323242188","133.30856323242188"
"47800","101.66764831542969","101.66764831542969","101.66764831542969","100.86449432373047","100.86449432373047","100.86449432373047","111.45702362060547","111.45702362060547","111.45702362060547","100.39349365234375","100.39349365234375","100.39349365234375","132.31480407714844","132.31480407714844","132.31480407714844"
"47900","101.60830688476562","101.60830688476562","101.60830688476562","100.88982391357422","100.88982391357422","100.88982391357422","111.42451477050781","111.42451477050781","111.42451477050781","100.41840362548828","100.41840362548828","100.41840362548828","131.7730712890625","131.7730712890625","131.7730712890625"
"48000","101.4429931640625","101.4429931640625","101.4429931640625","100.91472625732422","100.91472625732422","100.91472625732422","111.38825225830078","111.38825225830078","111.38825225830078","100.44293975830078","100.44293975830078","100.44293975830078","131.896728515625","131.896728515625","131.896728515625"
"48100","101.42977142333984","101.42977142333984","101.42977142333984","100.93922424316406","100.93922424316406","100.93922424316406","111.35279846191406","111.35279846191406","111.35279846191406","100.46773529052734","100.46773529052734","100.46773529052734","131.8983154296875","131.8983154296875","131.8983154296875"
"48200","101.4539794921875","101.4539794921875","101.4539794921875","100.96329498291016","100.96329498291016","100.96329498291016","111.33623504638672","111.33623504638672","111.33623504638672","100.49102783203125","100.49102783203125","100.49102783203125","132.00010681152344","132.00010681152344","132.00010681152344"
"48300","101.47834014892578","101.47834014892578","101.47834014892578","100.9838638305664","100.9838638305664","100.9838638305664","111.30574035644531","111.30574035644531","111.30574035644531","100.51564025878906","100.51564025878906","100.51564025878906","131.25111389160156","131.25111389160156","131.25111389160156"
"48400","101.50194549560547","101.50194549560547","101.50194549560547","99.68650817871094","99.68650817871094","99.68650817871094","111.23339080810547","111.23339080810547","111.23339080810547","100.54046630859375","100.54046630859375","100.54046630859375","129.895751953125","129.895751953125","129.895751953125"
"48500","101.5259780883789","101.5259780883789","101.5259780883789","99.62581634521484","99.62581634521484","99.62581634521484","111.1849594116211","111.1849594116211","111.1849594116211","100.56352233886719","100.56352233886719","100.56352233886719","129.78822326660156","129.78822326660156","129.78822326660156"
"48600","101.5499038696289","101.5499038696289","101.5499038696289","99.65296173095703","99.65296173095703","99.65296173095703","111.16548919677734","111.16548919677734","111.16548919677734","100.58766174316406","100.58766174316406","100.58766174316406","129.4871368408203","129.4871368408203","129.4871368408203"
"48700","101.57612609863281","101.57612609863281","101.57612609863281","99.68006134033203","99.68006134033203","99.68006134033203","111.12154388427734","111.12154388427734","111.12154388427734","100.6124267578125","100.6124267578125","100.6124267578125","129.6394500732422","129.6394500732422","129.6394500732422"
"48800","101.6005859375","101.6005859375","101.6005859375","99.70690155029297","99.70690155029297","99.70690155029297","111.08299255371094","111.08299255371094","111.08299255371094","100.63640594482422","100.63640594482422","100.63640594482422","129.53353881835938","129.53353881835938","129.53353881835938"
"48900","101.62427520751953","101.62427520751953","101.62427520751953","99.73350524902344","99.73350524902344","99.73350524902344","111.07099914550781","111.07099914550781","111.07099914550781","100.65855407714844","100.65855407714844","100.65855407714844","129.28143310546875","129.28143310546875","129.28143310546875"
"49000","101.1932373046875","101.1932373046875","101.1932373046875","99.76068878173828","99.76068878173828","99.76068878173828","111.06071472167969","111.06071472167969","111.06071472167969","100.6827392578125","100.6827392578125","100.6827392578125","128.83502197265625","128.83502197265625","128.83502197265625"
"49100","101.1900405883789","101.1900405883789","101.1900405883789","99.7874526977539","99.7874526977539","99.7874526977539","111.02999114990234","111.02999114990234","111.02999114990234","100.70466613769531","100.70466613769531","100.70466613769531","128.4461669921875","128.4461669921875","128.4461669921875"
"49200","101.21479797363281","101.21479797363281","101.21479797363281","99.81349182128906","99.81349182128906","99.81349182128906","110.9984130859375","110.9984130859375","110.9984130859375","100.72938537597656","100.72938537597656","100.72938537597656","128.30270385742188","128.30270385742188","128.30270385742188"
"49300","101.23978424072266","101.23978424072266","101.23978424072266","99.83919525146484","99.83919525146484","99.83919525146484","110.9693832397461","110.9693832397461","110.9693832397461","100.74987030029297","100.74987030029297","100.74987030029297","127.85081481933594","127.85081481933594","127.85081481933594"
"49400","101.264892578125","101.264892578125","101.264892578125","99.86565399169922","99.86565399169922","99.86565399169922","110.9535140991211","110.9535140991211","110.9535140991211","100.77198791503906","100.77198791503906","100.77198791503906","127.06681060791016","127.06681060791016","127.06681060791016"
"49500","101.28987121582031","101.28987121582031","101.28987121582031","99.8923568725586","99.8923568725586","99.8923568725586","110.91646575927734","110.91646575927734","110.91646575927734","100.79582214355469","100.79582214355469","100.79582214355469","127.1846694946289","127.1846694946289","127.1846694946289"
"49600","101.31436157226562","101.31436157226562","101.31436157226562","99.9198989868164","99.9198989868164","99.9198989868164","110.9005126953125","110.9005126953125","110.9005126953125","100.81881713867188","100.81881713867188","100.81881713867188","126.91691589355469","126.91691589355469","126.91691589355469"
"49700","101.33916473388672","101.33916473388672","101.33916473388672","99.94660949707031","99.94660949707031","99.94660949707031","110.88601684570312","110.88601684570312","110.88601684570312","100.83834075927734","100.83834075927734","100.83834075927734","126.1423568725586","126.1423568725586","126.1423568725586"
